program,problem,arm,language,source_sha256,input_sha256,execution_id,Omega_CC,Omega_hat_NativeTrace,Omega_hat_StateSize,Omega_hat_StateLoad,state_measurement_status,Omega_hat_NativeTrace_relation,Omega_hat_NativeTrace_reported,Omega_hat_StateSize_relation,Omega_hat_StateSize_reported,Omega_hat_StateLoad_relation,Omega_hat_StateLoad_reported
atcoder/abc357_e/short-trace-final,atcoder/abc357_e,short-trace-final,Python 3.12,725bd993dae9f80b8b01438607f4e2ad143695dda05fc2014f3f93d576724c80,969cb73ced94c8314ce4e4c5646883b8f6aac5aab2a983349d7ce6eb76be41ba,sha256:b7e7276d9082ec85adc00efc96b74c6d8396377e964b69186ab0429d6f2842cd,45,1843,86,14905,EXACT,=,1843,=,86,=,14905
atcoder/abc358_e/short-trace-final,atcoder/abc358_e,short-trace-final,Python 3.12,a2e4b3c77d3793c16d02720276d05720bd8939151b7e8510b767c673deef4fc9,b9fbb64a1df93ae76ad0d2c1dc2899b82baef735d3b73e31dfe8902acb77bd42,sha256:9ac64e527e95a9215f6f8c31251b2081d9a2d4950c6550460dc05e64d4a6302d,12,3846856,229114,139042825830,EXACT,=,3846856,=,229114,=,139042825830
atcoder/abc359_d/short-trace-final,atcoder/abc359_d,short-trace-final,Python 3.12,6c42065a90f85f47c8c60196a27a50391431162dbe41f3524028756a377c18c9,206f1274516455e879e0726ae7d1ee050b03e162b6f6bde183b0a47afe6e9e0b,sha256:d87be41c55a49872145b35efa361b8eff03e224fee06f081767c7bc52ff1ab9a,13,1214,54,10029,EXACT,=,1214,=,54,=,10029
atcoder/abc359_e/short-trace-final,atcoder/abc359_e,short-trace-final,Python 3.12,c528d5e3d4310856f4cd1229a4ed721f40b83f5d8ba3a14e56bee34b807a3b6b,60579e098bead3427f868ad19ddba1f56f19671934c02bbca3b129d5fb369773,sha256:702abefb0625d9e9a9868c47594090576446df28457914f2d9b612e06a3afd76,4,300,31,1296,EXACT,=,300,=,31,=,1296
atcoder/abc361_d/short-trace-final,atcoder/abc361_d,short-trace-final,Python 3.12,ce2613759c72ede7923b4eb889822b8cb6afb351d08515c413caeebb7307288e,9a4a2794708c6a946bb5985530aeeb7c08b93fcf3dfa026fb5c8f2c29c0cac4e,sha256:2bf681cff7287e0d373a55aaae8637bfae4acdf9505a8d28ec44b2b11ba3dce0,11,21296,211,490293,EXACT,=,21296,=,211,=,490293
atcoder/abc361_e/short-trace-final,atcoder/abc361_e,short-trace-final,Python 3.12,8c19ae5a85280c32e6da9a4eaae256996c521decc91a8474714bff1f260f4eaa,e03cc51ef07502814a95a8c6e122ec800b11a1965c476be99784c667bee88bc2,sha256:aa3f93ce60461990ebdb87bde4a478cfcef376d3f5480b4a483816b55cab4a86,7,608,62,5084,EXACT,=,608,=,62,=,5084
atcoder/abc361_f/short-trace-final,atcoder/abc361_f,short-trace-final,Python 3.12,6cdaf5d4b24795cc71aa93723c0e02dcfce5efaecdcbe54cb927711b2a7f96f9,7e332bcee418f7d700927c946d36341f0651d6d90997b58d3d5441dec96b2e74,sha256:e75e047f9c4a93de32b554d45611684d9747e484682f3e5b443e4fe8380399c5,17,16073,75,210843,EXACT,=,16073,=,75,=,210843
atcoder/abc362_d/short-trace-final,atcoder/abc362_d,short-trace-final,Python 3.12,1a437207ce34bdd868eb7301330331f68e4c466ef4a1316b5c82572480067a05,139705e8965191d55750ce8cc69d82f67bfb48818666cd3e1b4fecf3a1ed1cf9,sha256:2ee190bf053cd4dcc7ec2a950e0d0e2f7ef985728f6dec349ba87d320f93e72d,9,293,39,1510,EXACT,=,293,=,39,=,1510
atcoder/abc362_e/short-trace-final,atcoder/abc362_e,short-trace-final,Python 3.12,5f04b9f3a956cbb451cc428e821651da5a8155dc3786a6b544c166532513819e,89ecad28e25479d2eb946d14e8d4633847426160e819333dbfb8ae7417515d06,sha256:5987e75664be969592e2e6099aba2a8326758ff688c2cf84ff9a8d79a5593172,17,3838241,203039,122435345023,EXACT,=,3838241,=,203039,=,122435345023
atcoder/abc363_e/short-trace-final,atcoder/abc363_e,short-trace-final,Python 3.12,e0a2e689fcf2a2db3914e655a2299cbd011263970c60dc1040a98e5ce37bc765,29e44946d62ff2df2afa16536fede50e101c92f6371b7a8fe2b05c0f0e190779,sha256:6195138f3ed245464a9d2ee6a68b48156196888f4e08dbf4355ebca8acd06f31,13,1418,70,8898,EXACT,=,1418,=,70,=,8898
atcoder/abc363_f/short-trace-final,atcoder/abc363_f,short-trace-final,Python 3.12,1b9fb407d05cd4520d0b47c0fb5735b380d57da84844837aa58fd2f67c775514,39b8dc3fc8b44765c8e6f1adee04c5b465e555ab791cc42d0d9e810d5b64297c,sha256:bbf352ae6a7a8464bcd6d169a669ffe63e1ecfbdc5c91b12613c662fde56c1b7,9,140,11,160,EXACT,=,140,=,11,=,160
atcoder/abc364_d/short-trace-final,atcoder/abc364_d,short-trace-final,Python 3.12,17a6b62b6d44d1c77383e9c83c1f5096a5c1cb07f21c39c11e6ff6981dbc32d4,e5d094a1a68f9fda108b54360c04c838fe04cd3dcef07ef88ce2936160025f62,sha256:354a84073f17f3d890cf4663b52e6c4681b674028e05d5cee42aa825e9453033,4,2177,25,6801,EXACT,=,2177,=,25,=,6801
atcoder/abc364_e/short-trace-final,atcoder/abc364_e,short-trace-final,Python 3.12,f6803092cef123bca01354b4a5b9249bfe105477e317e1ca94eee9fa985e6c9e,14a84615b0023653133c23eb4a699e2f2b47e3f375f51dc9dc98abaed6045e15,sha256:eca496f1334deb66bb0f2810db43bbd48a99e8f6e9176a6314cc9df254b8f077,10,249,34,1207,EXACT,=,249,=,34,=,1207
atcoder/abc364_f/short-trace-final,atcoder/abc364_f,short-trace-final,Python 3.12,02ed3731cc646e372898f350ac16f65999078cb6f93ecdb45694e628c2eed6cf,37b33de19d367248344df0465064f012bab7492207009568dd93c719c40e06ee,sha256:1d9d09fbd0e3af83afc2e2f0c36306a1be725717b38d20332abe2de1df1d776e,7,310,35,2041,EXACT,=,310,=,35,=,2041
atcoder/abc365_e/short-trace-final,atcoder/abc365_e,short-trace-final,Python 3.12,5fbe079680218b5121d62a5c4ded699ba08ee32e58fa406bb98cf754a40c38bc,18c5ffe94aa56629307bba5379a5bcc08536833ea1ca240f4732cce42fe75cf8,sha256:3c4f9f08a07a0be532f3238a86b41de196bb9fe7d7e828c21b928adcf4a9a897,12,13578,28,51984,EXACT,=,13578,=,28,=,51984
atcoder/abc366_e/short-trace-final,atcoder/abc366_e,short-trace-final,Python 3.12,f5efb339a4de3e1b0649fedf270a8895e9cf206c607926aa11b60cb609c69465,8620a2f5655142167ca5d16ce87a9e7dc8a6a56a84a6c22d323e82d41737be13,sha256:d27b118cd6572e391d82065e09d623c80e7554cd367ce8aed292fa645f1224c3,9,310,26,1494,EXACT,=,310,=,26,=,1494
atcoder/abc366_f/short-trace-final,atcoder/abc366_f,short-trace-final,Python 3.12,e29ce0f18fa5d9148555fe55dff17451893be5ac91f2971181059e266fe685b5,1c1de65b0d47126307edb4bb5af9e40a066e5fc1f6a3e8f23ce03da0420462b3,sha256:dec5fce644c3c4c0e60fba0e8b113ceed7f2dfdcd3788f54ee501ba168f941b3,7,485,21,1084,EXACT,=,485,=,21,=,1084
atcoder/abc366_g/short-trace-final,atcoder/abc366_g,short-trace-final,Python 3.12,5f50a96a113b26c6f01347a02d8e85ebefca18609dd4345f1bf4b5257cf2b67d,f4a8ae8e74ddfb896a256de4e3099911dcaa6a9302591713898069b0bcd6e3d7,sha256:2f8acb435e23c0a9f404090803ebd525bd90c97c7c60e1afe82066cec92f4358,17,145,10,197,EXACT,=,145,=,10,=,197
atcoder/abc367_f/short-trace-final,atcoder/abc367_f,short-trace-final,Python 3.12,16d72a05857d50ad604d80975cf8a76d053c41d82bcc607e3c6a0369957a94b1,1def72cbc11e0e3273246364897e191333edb65fde9f341e51cd7a58afb9b7e8,sha256:3eabe7c958fbf6c82ab2b387d8289cb63c6b9b9b9e0e09cc65cc25e05c2fd4cc,29,7639464,402108,484963378186,EXACT,=,7639464,=,402108,=,484963378186
atcoder/abc367_g/short-trace-final,atcoder/abc367_g,short-trace-final,Python 3.12,71f25260aa431f686a1905c3c5936088fe2021fbfd3cf8ff982f47bd284987b0,2f39732f5b42dbf0f7672b79810f2cc3ad99dd74673edd905276a797c54d952e,sha256:f8d4cc861585ac00c443e28c6f47bc005c99a9b824f2855fb2b44493bf761f22,14,914359768,NOT_MEASURED,NOT_MEASURED,LOWER_BOUND_TIMEOUT,>=,11679107,>=,1048623,>=,1194838795368
atcoder/abc368_d/short-trace-final,atcoder/abc368_d,short-trace-final,Python 3.12,43f2f5c2c47a7b5c6bead5f81244db7c23f42b67593b7f4e867fac9519f52c77,499ba21131722985d1101ca6f64a6344615b5c801543fbfd55a5a872e159545d,sha256:bc7e7957f79e162d6a0d1dc218c049232e453ab5e3daa99e6086b3e60c734330,14,365,54,2226,EXACT,=,365,=,54,=,2226
atcoder/abc368_e/short-trace-final,atcoder/abc368_e,short-trace-final,Python 3.12,e516107e55f08ce9523d9692eef0f99918dce2e8d06f0e94aed8e55757b85bd5,64945284dc34cee797f871ac03730e1d353840ce985339a4b4b5754fe1755a02,sha256:7601cec7a894ff3357c9bbbdb7a71c4bfd4a60efa18b563b24035be5869d96e5,8,665,77,6984,EXACT,=,665,=,77,=,6984
atcoder/abc368_f/short-trace-final,atcoder/abc368_f,short-trace-final,Python 3.12,3f76f68ac20fb40218928662965d511037fdb647d4e3a3819a1afc6d24792b25,548bb1619ab1dcb6c9b90f1d794a35eac248a93d3ca6bada3b9e06ced5f09b95,sha256:8dd2ea8bc18c3a42b875e521d5bb7ce7c9fb8a2d6a1cab8e77e7c5653d7ab597,11,222384402,NOT_MEASURED,NOT_MEASURED,LOWER_BOUND_TIMEOUT,>=,26035049,>=,100106,>=,305156486483
atcoder/abc368_g/short-trace-final,atcoder/abc368_g,short-trace-final,Python 3.12,cc68de50b1e81875434a0cf5d22c523351de89ca03077e0dccfeeb4b4beec8f0,31b1f894c5ce9dde7c38ecd5f45c4151e20853b96b2bd26ccad5c952f086aed8,sha256:8d00aa0c913a9d3803d51d08c5918d3639e91f151d6053786505a12ce0e5bc7b,74,2304,44,16579,EXACT,=,2304,=,44,=,16579
atcoder/abc369_e/short-trace-final,atcoder/abc369_e,short-trace-final,Python 3.12,c500049e8ed269d1ab8af3323fc3d5fd0d5866c5aca785a1670e70e8e6dd2c5e,974681d31110057d1fe7a690449b584eca914e23418fecb566287e23b84c376e,sha256:14c0b10d6395f4af4a93d4d8c5bcc3ee23878d75508385ea5f2f5ee9f13f1594,19,2941,105,44167,EXACT,=,2941,=,105,=,44167
atcoder/abc369_g/short-trace-final,atcoder/abc369_g,short-trace-final,Python 3.12,ee0f4d92d2c0e30175ba44cae976edf4bcd6ccbf27f069caba903353280bf7da,394e6cee8e5caffc7be0d49ad374c597d0b78e50009b4dd6673f89286d700690,sha256:e04a2a097edb48080aa00ed719f1cefab39569f572bb6e7f3a47752a64221774,50,2034,111,24437,EXACT,=,2034,=,111,=,24437
atcoder/abc370_e/short-trace-final,atcoder/abc370_e,short-trace-final,Python 3.12,35868edae274e359ee1ecc888d95716d009977a8eba02ed27029a1085a484a80,8401ac7239da4f117940b1c7d8225d8ffa8aa8f5ff88177f517278447599e7bc,sha256:8284605dd54e6993310fb9e01d77252fd90e02c58f4c06a879a53f6bf09a9eee,3,209,22,568,EXACT,=,209,=,22,=,568
atcoder/abc371_e/short-trace-final,atcoder/abc371_e,short-trace-final,Python 3.12,c8845fbade896448cbf23aeea8588d23b1204b85ce0b969d4cc58b9f2b376aa5,e929b2be8ed00f7081f930714253488700ee4279bddd4a40cd19f0c8a9670093,sha256:8c0f2258b512b02b7ddc7f092fe844a0f12bdf98e82bc5a2c26029d6d5e2ae88,3,124,14,239,EXACT,=,124,=,14,=,239
atcoder/abc371_g/short-trace-final,atcoder/abc371_g,short-trace-final,Python 3.12,f8a16818572e247dc49167f1652d7dcb7528af53771b55023e8802a6b226e446,ded642c83dcb5e98f9425bee624e7383447be6da12879efd828f22e714cb98a6,sha256:6b403be7cdc42e06e6ae755809d1649e6dd5369970b49c173b1a55fec681cd0f,12,750,53,5281,EXACT,=,750,=,53,=,5281
atcoder/abc372_e/short-trace-final,atcoder/abc372_e,short-trace-final,Python 3.12,2f4754a979c5e1be6320a15ebe8e3e50ae345c398f8b34afa6dbb61504bf3f50,53d46268b25d8e9058471bea32f25e914e80769d9280198374296b46395a9b01,sha256:9e4fe081005fcf36b7a6e8f04f6f9d861238322be183afc75658b46a4cef19d0,18,1502,65,16617,EXACT,=,1502,=,65,=,16617
atcoder/abc372_f/short-trace-final,atcoder/abc372_f,short-trace-final,Python 3.12,463f0c378d31c025bd847696bb7a5d1bc8e8d73dd0c5e9d99f459844d3518b1b,0a2d1e2c8f4a170a9a3329561fe62ba91162e7e8afa45f0ce65b04315407b3f3,sha256:cff786e6ffeabd1e748497c171f797291242a5e96574238875fd9e54db0d0c36,7,1006,35,4074,EXACT,=,1006,=,35,=,4074
atcoder/abc373_e/short-trace-final,atcoder/abc373_e,short-trace-final,Python 3.12,b6e3d2e17991e9b85a0112442fc87f640bf0dbaf6c76c6b01f17948fc00bcaba,478c4c4b38cf94f3f1dd74b44a934f3eb67d659c7f3fad528d6578c06ab057a0,sha256:447faf8b4debe58a4c324d6ab670ac43f383d8d89ed02df29d503b3a1e204740,26,913,67,6493,EXACT,=,913,=,67,=,6493
atcoder/abc373_f/short-trace-final,atcoder/abc373_f,short-trace-final,Python 3.12,ce4976550ac64956d23795d0a4d138e7e42cb21dc7fb1f344180c6a66373d13a,0429fd81980b3d22881bbb407733a1e20bed719e786ab20a32ffdf78e610ad92,sha256:d46e1bbbb1ee16e0e1c0d1458072875bbf9d860b7e82a5769e5ee4799ce9f77b,11,980,44,5194,EXACT,=,980,=,44,=,5194
atcoder/abc374_e/short-trace-final,atcoder/abc374_e,short-trace-final,Python 3.12,11d0b7c56850d682b3f6ecf069a99e3d1e2288bbbec8076e41fc31673b70e325,0eeb462e9fff951cf21f7f0d9f847a93495afece39d1c2fd8230ef64b50de78a,sha256:254c0e0e0fab33caa1c8d1a30c6deefbd20bf1fc434736be90f2121fa027f6d0,15,30430,50,300873,EXACT,=,30430,=,50,=,300873
atcoder/abc374_f/short-trace-final,atcoder/abc374_f,short-trace-final,Python 3.12,4060b279279e12040b38d01a8f627be38534b63be35afbcca18670bf0ec90dd1,cf974d39776a9d84cf65c948daca679ab00df7189d1d50d6cddaba772057ef0c,sha256:9bf85076c665bb8e6bed2aba160d028c374c5de06d91dd81f63d9baaa2c91455,7,246,20,523,EXACT,=,246,=,20,=,523
atcoder/abc374_g/short-trace-final,atcoder/abc374_g,short-trace-final,Python 3.12,9860a98002efd994a89ad9a13a5034dc6c177d00946ea4afc53cd8255e5b7594,850791571ebb734a4c74ce5f65bf46b88db88a48cc5f583f5e55ebf28453b02b,sha256:8966b9243f647246a4300031aa2aec4a32b54bea9641a62835e3ab1be2e57b15,74,2413,115,32428,EXACT,=,2413,=,115,=,32428
atcoder/abc375_e/short-trace-final,atcoder/abc375_e,short-trace-final,Python 3.12,7ba5500b066837cc2b22508d779fb09f014d17f7eaebcd653d9ddd6d134fbf28,27915cdfdaad5f56d26be70f89b8a15075b30223630bd0c3cc21b769d29e945e,sha256:841894c0d651441f4bf31c301468ec3dcd03704af494c2f9bcfef3a5ad0ac2aa,15,1782,35,7951,EXACT,=,1782,=,35,=,7951
atcoder/abc375_f/short-trace-final,atcoder/abc375_f,short-trace-final,Python 3.12,c75bdee7e6eb7b043ebd3d43da67d2fc0b395746a0afcfc419677fb27210d2fe,d78b6ca07b804096e4ec794d8a2a233ad4ecd6b73af7cb9269f7d70ac7c4183a,sha256:7ecd5e032bbfaba90142ef951ffc3c20743a559929d9f0bf0e054b0f4ece391d,17,2415,391,137158,EXACT,=,2415,=,391,=,137158
atcoder/abc376_e/short-trace-final,atcoder/abc376_e,short-trace-final,Python 3.12,03f5557efb0fcf42316c1805ec24000a863437ec9b4bfaa142e936b69a7f5992,cc643bce2e727cfb3a0c078d2cc70f77b012dfb28406ec9581095991c6aec8fb,sha256:224d482e4250946a1184a90b1ad3786bd373e835bac4f2fee183a56f430c5134,5,923,86,14143,EXACT,=,923,=,86,=,14143
atcoder/abc377_e/short-trace-final,atcoder/abc377_e,short-trace-final,Python 3.12,e28002e72467e97cb4ed490ed47558045054b53c6f91c4ade6842ac01005f803,13a5faf3c299ad634b750f0ede2767d8c1e907ff5d7439928071918fba48c59c,sha256:86083b51a5df31b62e71da2d50cd07e5d67d079797bb4f868beb377ab113621c,7,502,27,1641,EXACT,=,502,=,27,=,1641
atcoder/abc377_f/short-trace-final,atcoder/abc377_f,short-trace-final,Python 3.12,858ebe9fc6e89537df8a9300fe9e5129c68fa1944f17b61a18da72e9ea99cf91,e74fe742159f5fda18e52e9bb55da19d315f3c19b948cfb9de725c5a17772e5d,sha256:58bc2ec008a95bbb00908aa6a580f8ee98f4626cf21c9e892b06bf3612bebf6d,34,474,44,2166,EXACT,=,474,=,44,=,2166
atcoder/abc377_g/short-trace-final,atcoder/abc377_g,short-trace-final,Python 3.12,9ad492cc5b53825f986da8f68c060dec6441f1a25cb5ec7c49cde1aad1fc91fb,1e49a9ab9ac746a45b3ec1f03f9b08448c1db1352f3a232013d23b407d8bb404,sha256:345aacc6c3b36566a82c43267e664b69b02ddcaba32ebf8f74aa489767f99201,8,820,59,7613,EXACT,=,820,=,59,=,7613
atcoder/abc378_d/short-trace-final,atcoder/abc378_d,short-trace-final,Python 3.12,1b84f934956f5e5a9a74ff84c6e1408841c32d70e65c8cbaa03329747b25684a,2e2dd52dbc74fb45f6fc5d36685b57d5dcb8a5a04c9cd19af917e37aeb3d607c,sha256:1025fe863f5bf1d41453ae3a90fa7656c1327be30f109447ecfdfaf518ff5dec,14,805,51,4121,EXACT,=,805,=,51,=,4121
atcoder/abc378_e/short-trace-final,atcoder/abc378_e,short-trace-final,Python 3.12,fbd4799b6f1fc9fb366c8116642b06d12ee03c001f1775ee4fe0e3aec9533dee,e3b4369356e53112dfd3392c0f72982226649b5e818baa86de59c808a5f1595a,sha256:587f912ec827c11f90a43039979658bbbc2a8dc9f3c72b6deafb3e3cdf41f246,20,2644,35,13481,EXACT,=,2644,=,35,=,13481
atcoder/abc378_f/short-trace-final,atcoder/abc378_f,short-trace-final,Python 3.12,bc4b0a90a9a26f52d5d7cd33324f1cf68a72773061297e175bb48d0202b2c7fd,af56fc27d1dc9564d689428145505ddf6c212739f9bc263830adfcb2eafcad0e,sha256:a9414fc4219a97c3d1e24b7818f75218444e92e7c6e6cf8c695c74a2e7287077,27,1201,83,11943,EXACT,=,1201,=,83,=,11943
atcoder/abc379_e/short-trace-final,atcoder/abc379_e,short-trace-final,Python 3.12,b0a84ca7281e1298577f562a20f8bd7c199721497151c1234ab2207310d9870a,3f1cf69925a5f2235fcce7c89f0965ab0684ce4abf18adefd67720c6c94a9dec,sha256:630dff796058c409239a99ecb97e848baed0afdd8ecc6502119f9bc5e3794bfe,3,194,16,472,EXACT,=,194,=,16,=,472
atcoder/abc379_f/short-trace-final,atcoder/abc379_f,short-trace-final,Python 3.12,6d691a836908721bcae003ba3b4fad33b24b93f9a9e1defac535b4cff12f2f3b,763d658f730c194fa8c02cde1874554c0c066cfb352e9d3c31f6009920686fe9,sha256:237565e6c95a9cf79fd4c539c0bd9154f6ea65468ebbde933eb5054e61f8f0b5,44,3608,109,44485,EXACT,=,3608,=,109,=,44485
atcoder/abc379_g/short-trace-final,atcoder/abc379_g,short-trace-final,Python 3.12,059478b570d49cb332f7a087034bb871ae4cb55f170b779ae85eb27954cda21b,21b82d9ae55dcad521a0e243681827978d68344591ba06bd75d3189beab7bfb6,sha256:4e7e7d5c5ba2e6f4d1c172bb155697b062e356fc08b1187c81e860897b4449a9,16,1155,34,2436,EXACT,=,1155,=,34,=,2436
atcoder/abc380_e/short-trace-final,atcoder/abc380_e,short-trace-final,Python 3.12,0aa70bf6f9f3f071924f1aff7322a54c561fefec61d0b1466b835a4ebafb10c1,c46c276eaadcfe471d4acf25b7b736384526974c627f4d4d42723b799782c5ed,sha256:eb59acd784036d8f626c69a59a481a289bf981fd6f48496b4d9d694eb52532ab,23,2090,47,17344,EXACT,=,2090,=,47,=,17344
atcoder/abc380_f/short-trace-final,atcoder/abc380_f,short-trace-final,Python 3.12,924de167db36fc2776f983fe05ab41e5b89943de7f8084cb977333f8b6c1ec76,effacbd52fb7be8262927d0d811261a49ae3dd1bb8109f0536074bf195021f1f,sha256:43e58bb8aca7e51a13ba96939c7fb4454770747703e53dad8eccbcc8b2667b57,25,1097,103,9945,EXACT,=,1097,=,103,=,9945
atcoder/abc380_g/short-trace-final,atcoder/abc380_g,short-trace-final,Python 3.12,d7ba43d476821e8f89edf7ad43581512fddca528d9c6a7f550fa32cd726a72ba,59a08a9e8775f7dd0cde3d8309a4c3b0a7bcd7892f30ba6f38ce3831f4933241,sha256:ccac914b07f179b5a27a48889c9cf215dbb4a5af333f2aff1673f4b267369a79,62,4427,66,31892,EXACT,=,4427,=,66,=,31892
atcoder/abc381_d/short-trace-final,atcoder/abc381_d,short-trace-final,Python 3.12,d5e6d1edade7388f55b401142787dbe9d1aa9645ad2abb515016ffee5d6f8872,fbec63fe7fac3599e6e1fca006862c7a59d3ba4fcb2d0fbf36eedd3cc52a9898,sha256:33906fbf794895b2096789c9b5b6d26d45dd40867e5ec3002a8261b1407741ec,5,267,30,1087,EXACT,=,267,=,30,=,1087
atcoder/abc381_e/short-trace-final,atcoder/abc381_e,short-trace-final,Python 3.12,5f0ad155a6abb06727d3e27802b12a09c9b47b636e821b66ffa15edec15b37e8,e4454029bff90faf321680e0a73f85759aeac163712ea917d5d7ae7a107b1b41,sha256:8f146ad0575fe38801ae58aae3790b7caec8763867d5af76812b49e3ab6d4ac5,24,1761,55,13243,EXACT,=,1761,=,55,=,13243
atcoder/abc382_d/short-trace-final,atcoder/abc382_d,short-trace-final,Python 3.12,c053f66113c9fffabf409ae1a29831768755d0e156a884f85539ef30fcdf6c9f,30f09a15fd0f4bf5c1ba8f86a4db6b353ccac7198c876778b2e5e53525c18206,sha256:fa9e228cb02d915a206690c5b07ed7ea56b4ddb7b7af739e2cd0f904e0a61e24,7,1131,66,10244,EXACT,=,1131,=,66,=,10244
atcoder/abc382_f/short-trace-final,atcoder/abc382_f,short-trace-final,Python 3.12,4f3aeb7df281a81d304c8dd1cb0285a111b8debada196fca85bf34ed315e79c1,8891bb81bfccba64b9381de959896eacf2c653294f401e7236defbc7170ff19a,sha256:5f84dab553a93457a67d4806dac120ffeb6d8abd2e01cd12455b6079a484e9be,22,1872,76,22235,EXACT,=,1872,=,76,=,22235
atcoder/abc383_e/short-trace-final,atcoder/abc383_e,short-trace-final,Python 3.12,127f5fdab8dab6bbc93349f1e2745ac7fe63a5551bdf4cdfc82d5de81b04d687,3f379644ac6f128f644b885f10be1723cf170b1e32a08f4c8a2d3985bb889309,sha256:ee1ad8e6a1580924553562f19e13941fa651355e54c394ac903d537b5d4e6af8,23,1829,64,15839,EXACT,=,1829,=,64,=,15839
atcoder/abc384_e/short-trace-final,atcoder/abc384_e,short-trace-final,Python 3.12,1103f42000d63739e0009329b697f57bf9a6ca002770c444ad9b111fcf06dbbb,17b0defe3efcddf10d4ca2bec8d6dcd5fd15ebcb72d6a31062e2333c42afa788,sha256:f47f2d4916c99fe905ac0e07bf8de3b831e80bc61ea8fa8d962d975c96b19514,6,843,65,6000,EXACT,=,843,=,65,=,6000
atcoder/abc384_f/short-trace-final,atcoder/abc384_f,short-trace-final,Python 3.12,d9c727d379f520de3b904be012bcb1cefc783180519f2ccb84f37971773e510c,5b2417e7057dcffd77452d8fe6084732478e417c80c6b4eae3ef31ade155dc56,sha256:4f908b08fc4e67717eefa4bcc94980c22bb34573b403237643926fcb53a62563,6,311,23,927,EXACT,=,311,=,23,=,927
atcoder/abc384_g/short-trace-final,atcoder/abc384_g,short-trace-final,Python 3.12,0f15ebb99aa7ed6686bfc3ef206ba5e511af3e787dc09beae066e34d27b157ac,301b6b1584a04c7d2026cf9307b40b6db5c669b9bc5f0455851f9ebfffb99cd2,sha256:cf68425c753994cc5c4389dae83a10c5fd863b55ac8a5c74ee0dcbe9c86735e0,6,449,36,2861,EXACT,=,449,=,36,=,2861
atcoder/abc385_d/short-trace-final,atcoder/abc385_d,short-trace-final,Python 3.12,bdda90c397fb5a265e61f7b24230abff990c286fb5561bd2ffb5aa50b31251e6,957c617dedfce7157a133baff20fa3aed06f2bd39f639479b3bdbc9c3eb4f20a,sha256:04dd24b53331655f397688e49620f5c736150ea8b2dccee32d33b94965666872,16,667,63,6980,EXACT,=,667,=,63,=,6980
atcoder/abc385_e/short-trace-final,atcoder/abc385_e,short-trace-final,Python 3.12,b5455d32649f1378b3a0530e560dfcbcb7259c419c686dbc69688382c800407c,c3db70dbf13771ae5f44ba54b0bc18ef03ca0c5bb511a388e80180fe31145a46,sha256:b95f737512e903e84b230f64963f6225c46a0a9d9afdcb3a23a2f8c8333a0de9,8,962,61,9614,EXACT,=,962,=,61,=,9614
atcoder/abc385_f/short-trace-final,atcoder/abc385_f,short-trace-final,Python 3.12,1aca300ab16a7271347d5539d9278fc5d465feb7c6eb33573541b28fb81236c4,0e98b5fd59f829003465e346ce5aa6c39c10312483f574d80c9f6bd836753f7f,sha256:616e7574a2fc74d0b055021151a316710ff7353b13447cab46c62740eb521850,8,388,24,766,EXACT,=,388,=,24,=,766
atcoder/abc386_d/short-trace-final,atcoder/abc386_d,short-trace-final,Python 3.12,0f7fe665f46d854f71cf4be27aad2447b697aaef21e767cf840c2e54f9f76c2a,a1cbe5cdc328a249400e5f71b2e781457b94485c5ee97e6a31392ca1ace38290,sha256:e166abf60adeb8982386538c64bbcdb72367b70a56b2f2b703a8fc920d29e468,7,183,50,1961,EXACT,=,183,=,50,=,1961
atcoder/abc386_e/short-trace-final,atcoder/abc386_e,short-trace-final,Python 3.12,cc5aadae5210cb0c456d40738d482aeb49123af1d6a6e86246ca6c7fd5100d9b,5a5c622cfb6076f5a09345c61f700c1311e1515c52bb52d9b21b2c729d65d069,sha256:2243ded946df107b7c8b06374fba1c2c5abf446192db11b933f738c2dcbd42af,4,216,13,681,EXACT,=,216,=,13,=,681
atcoder/abc386_f/short-trace-final,atcoder/abc386_f,short-trace-final,Python 3.12,109df129e11d488984cf9fbc5223f6717c6d6d8a4c0ca6a5548c28a241a5672c,1715e0bd687763676a8daf74638f688c63950cdbb2db8c1cc58b46c5a908a16c,sha256:37406d54034b551494edd336a31c98d82826e6f23af024fd2aa6369b754501b2,5,616,26,1455,EXACT,=,616,=,26,=,1455
atcoder/abc387_f/short-trace-final,atcoder/abc387_f,short-trace-final,Python 3.12,6f828413c3a82f4e639f912d8e1a01d09c8dd154dc116fd437d8ad00210b88e4,063edba4c9e69bc1da618cd8c83ec919d694e203900ca6f9cdaacb5b15eed8e5,sha256:955adc5583a22eed95681b2f1fe5989653290203c0d043ebaceacda37c823745,212,2083,203,43487,EXACT,=,2083,=,203,=,43487
atcoder/abc388_e/short-trace-final,atcoder/abc388_e,short-trace-final,Python 3.12,80ed36d439bb558b98d9207397019610a29cb882cf2c29b0e819ea8560d5c339,287f529b586f54bfd7f1cad2ce77e5a6edde7f494a632d41182671de04ba857b,sha256:1182c9137e9c18abaf79813633901af44f22b0be10aa626354c3007064599462,9,360,37,1886,EXACT,=,360,=,37,=,1886
