schema_version,benchmark,problem,arm,language,source_sha256,input_sha256,execution_id,metric,value,value_relation,status,not_measured_reason,adapter,adapter_version,runtime,observation_convention,repetitions,source_profile
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc373_g,long-trace-final,cpp,27add0cc29f8494b6b133c51444916494314390deb3ec51790e6bc8937b7cfe3,79f85e785ead3fd31295a4f3065ec4eff60baaece4a118f17b93e89696eb349e,sha256:5a326374edce6eeee855d9a38aa477458909d09b66a694b2c814576d3abf8a95,Omega_hat_NativeTrace,230690,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/long-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc373_g,long-trace-final,cpp,27add0cc29f8494b6b133c51444916494314390deb3ec51790e6bc8937b7cfe3,79f85e785ead3fd31295a4f3065ec4eff60baaece4a118f17b93e89696eb349e,sha256:5a326374edce6eeee855d9a38aa477458909d09b66a694b2c814576d3abf8a95,Omega_hat_StateSize,15630,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/long-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc373_g,long-trace-final,cpp,27add0cc29f8494b6b133c51444916494314390deb3ec51790e6bc8937b7cfe3,79f85e785ead3fd31295a4f3065ec4eff60baaece4a118f17b93e89696eb349e,sha256:5a326374edce6eeee855d9a38aa477458909d09b66a694b2c814576d3abf8a95,Omega_hat_StateLoad,3977981366,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/long-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc373_g,inside-loop-state,cpp,113beb564097818cd80e903ba101318b57aa4b952819a92752c3d19bef054dc9,79f85e785ead3fd31295a4f3065ec4eff60baaece4a118f17b93e89696eb349e,sha256:85bbf806a36456e57402ad41b46fd9f99824466f47b769e8a661869aba5175d5,Omega_CC,55,=,MEASURED,,cpp-preprocessed-control-flow-v1,cpp-preprocessed-control-flow-v1,Clang 18.1.8 Linux amd64 container,,1,experiments/lcb_hard_v1_cpp/measurements/program-complexity/inside-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc373_g,inside-loop-state,cpp,113beb564097818cd80e903ba101318b57aa4b952819a92752c3d19bef054dc9,79f85e785ead3fd31295a4f3065ec4eff60baaece4a118f17b93e89696eb349e,sha256:85bbf806a36456e57402ad41b46fd9f99824466f47b769e8a661869aba5175d5,Omega_hat_NativeTrace,229474,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/inside-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc373_g,inside-loop-state,cpp,113beb564097818cd80e903ba101318b57aa4b952819a92752c3d19bef054dc9,79f85e785ead3fd31295a4f3065ec4eff60baaece4a118f17b93e89696eb349e,sha256:85bbf806a36456e57402ad41b46fd9f99824466f47b769e8a661869aba5175d5,Omega_hat_StateSize,15631,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/inside-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc373_g,inside-loop-state,cpp,113beb564097818cd80e903ba101318b57aa4b952819a92752c3d19bef054dc9,79f85e785ead3fd31295a4f3065ec4eff60baaece4a118f17b93e89696eb349e,sha256:85bbf806a36456e57402ad41b46fd9f99824466f47b769e8a661869aba5175d5,Omega_hat_StateLoad,3966189890,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/inside-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc373_g,post-loop-state,cpp,52af20bb74ab9a57730be29f9f4519cd72bb4a27aff90bd8b58c0bec54de69a1,79f85e785ead3fd31295a4f3065ec4eff60baaece4a118f17b93e89696eb349e,sha256:f8cbd7029cf6b54fc2668e419a7c80768a2e9b397cd8c200f80ec81c67d9483d,Omega_CC,55,=,MEASURED,,cpp-preprocessed-control-flow-v1,cpp-preprocessed-control-flow-v1,Clang 18.1.8 Linux amd64 container,,1,experiments/lcb_hard_v1_cpp/measurements/program-complexity/post-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc373_g,post-loop-state,cpp,52af20bb74ab9a57730be29f9f4519cd72bb4a27aff90bd8b58c0bec54de69a1,79f85e785ead3fd31295a4f3065ec4eff60baaece4a118f17b93e89696eb349e,sha256:f8cbd7029cf6b54fc2668e419a7c80768a2e9b397cd8c200f80ec81c67d9483d,Omega_hat_NativeTrace,230690,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/post-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc373_g,post-loop-state,cpp,52af20bb74ab9a57730be29f9f4519cd72bb4a27aff90bd8b58c0bec54de69a1,79f85e785ead3fd31295a4f3065ec4eff60baaece4a118f17b93e89696eb349e,sha256:f8cbd7029cf6b54fc2668e419a7c80768a2e9b397cd8c200f80ec81c67d9483d,Omega_hat_StateSize,15631,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/post-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc373_g,post-loop-state,cpp,52af20bb74ab9a57730be29f9f4519cd72bb4a27aff90bd8b58c0bec54de69a1,79f85e785ead3fd31295a4f3065ec4eff60baaece4a118f17b93e89696eb349e,sha256:f8cbd7029cf6b54fc2668e419a7c80768a2e9b397cd8c200f80ec81c67d9483d,Omega_hat_StateLoad,3979023490,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/post-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc376_g,short-trace-final,cpp,a5a2caaffe9d625317bfb490f670e4e72a9c6eba5fbfdeb96c5e04037a430396,43ddcf3921b12ce3c990ce1f684ef850f23ba80cfacfbc5869e49b540ee5529f,sha256:f7cd9bbac845dd15aa684df30688c73d2390b74315592af20bf0da1ce7cdb1be,Omega_CC,11,=,MEASURED,,cpp-preprocessed-control-flow-v1,cpp-preprocessed-control-flow-v1,Clang 18.1.8 Linux amd64 container,,1,experiments/lcb_hard_v1_cpp/measurements/program-complexity/short-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc376_g,short-trace-final,cpp,a5a2caaffe9d625317bfb490f670e4e72a9c6eba5fbfdeb96c5e04037a430396,43ddcf3921b12ce3c990ce1f684ef850f23ba80cfacfbc5869e49b540ee5529f,sha256:f7cd9bbac845dd15aa684df30688c73d2390b74315592af20bf0da1ce7cdb1be,Omega_hat_NativeTrace,969,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/short-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc376_g,short-trace-final,cpp,a5a2caaffe9d625317bfb490f670e4e72a9c6eba5fbfdeb96c5e04037a430396,43ddcf3921b12ce3c990ce1f684ef850f23ba80cfacfbc5869e49b540ee5529f,sha256:f7cd9bbac845dd15aa684df30688c73d2390b74315592af20bf0da1ce7cdb1be,Omega_hat_StateSize,1400130,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/short-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc376_g,short-trace-final,cpp,a5a2caaffe9d625317bfb490f670e4e72a9c6eba5fbfdeb96c5e04037a430396,43ddcf3921b12ce3c990ce1f684ef850f23ba80cfacfbc5869e49b540ee5529f,sha256:f7cd9bbac845dd15aa684df30688c73d2390b74315592af20bf0da1ce7cdb1be,Omega_hat_StateLoad,829061654,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/short-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc376_g,long-trace-final,cpp,a5a2caaffe9d625317bfb490f670e4e72a9c6eba5fbfdeb96c5e04037a430396,e771241b56114eb53ff611f7bf8d8165db5e7ea694e3d0d176e8fdac059d5afa,sha256:199b45fb1ac8906219b35413b44246e43f983a27e2cee912c737d1d61e2b06ab,Omega_CC,11,=,MEASURED,,cpp-preprocessed-control-flow-v1,cpp-preprocessed-control-flow-v1,Clang 18.1.8 Linux amd64 container,,1,experiments/lcb_hard_v1_cpp/measurements/program-complexity/long-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc376_g,long-trace-final,cpp,a5a2caaffe9d625317bfb490f670e4e72a9c6eba5fbfdeb96c5e04037a430396,e771241b56114eb53ff611f7bf8d8165db5e7ea694e3d0d176e8fdac059d5afa,sha256:199b45fb1ac8906219b35413b44246e43f983a27e2cee912c737d1d61e2b06ab,Omega_hat_NativeTrace,51808,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/long-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc376_g,long-trace-final,cpp,a5a2caaffe9d625317bfb490f670e4e72a9c6eba5fbfdeb96c5e04037a430396,e771241b56114eb53ff611f7bf8d8165db5e7ea694e3d0d176e8fdac059d5afa,sha256:199b45fb1ac8906219b35413b44246e43f983a27e2cee912c737d1d61e2b06ab,Omega_hat_StateSize,1404098,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/long-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc376_g,long-trace-final,cpp,a5a2caaffe9d625317bfb490f670e4e72a9c6eba5fbfdeb96c5e04037a430396,e771241b56114eb53ff611f7bf8d8165db5e7ea694e3d0d176e8fdac059d5afa,sha256:199b45fb1ac8906219b35413b44246e43f983a27e2cee912c737d1d61e2b06ab,Omega_hat_StateLoad,94584047438,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/long-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc376_g,inside-loop-state,cpp,a067cfc22cfbafa8129d300e090a6d89c63f0a2e81c7b1ea6a613ae7f0b4be28,e771241b56114eb53ff611f7bf8d8165db5e7ea694e3d0d176e8fdac059d5afa,sha256:7c1c065e57e63fdce7030a4c8e7fd73085b16f8aaf30c95138d93d292a90b223,Omega_CC,25,=,MEASURED,,cpp-preprocessed-control-flow-v1,cpp-preprocessed-control-flow-v1,Clang 18.1.8 Linux amd64 container,,1,experiments/lcb_hard_v1_cpp/measurements/program-complexity/inside-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc376_g,inside-loop-state,cpp,a067cfc22cfbafa8129d300e090a6d89c63f0a2e81c7b1ea6a613ae7f0b4be28,e771241b56114eb53ff611f7bf8d8165db5e7ea694e3d0d176e8fdac059d5afa,sha256:7c1c065e57e63fdce7030a4c8e7fd73085b16f8aaf30c95138d93d292a90b223,Omega_hat_NativeTrace,23038,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/inside-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc376_g,inside-loop-state,cpp,a067cfc22cfbafa8129d300e090a6d89c63f0a2e81c7b1ea6a613ae7f0b4be28,e771241b56114eb53ff611f7bf8d8165db5e7ea694e3d0d176e8fdac059d5afa,sha256:7c1c065e57e63fdce7030a4c8e7fd73085b16f8aaf30c95138d93d292a90b223,Omega_hat_StateSize,1404099,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/inside-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc376_g,inside-loop-state,cpp,a067cfc22cfbafa8129d300e090a6d89c63f0a2e81c7b1ea6a613ae7f0b4be28,e771241b56114eb53ff611f7bf8d8165db5e7ea694e3d0d176e8fdac059d5afa,sha256:7c1c065e57e63fdce7030a4c8e7fd73085b16f8aaf30c95138d93d292a90b223,Omega_hat_StateLoad,32537213265,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/inside-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc376_g,post-loop-state,cpp,ee8ab188dcf160224430797f69e4b8ac7431dc089761d8a33bac642fcbac05e6,e771241b56114eb53ff611f7bf8d8165db5e7ea694e3d0d176e8fdac059d5afa,sha256:3d989df32a013f793f0661cb5277ae11042ae32fd5f2a654036f41b7af69e2a2,Omega_CC,25,=,MEASURED,,cpp-preprocessed-control-flow-v1,cpp-preprocessed-control-flow-v1,Clang 18.1.8 Linux amd64 container,,1,experiments/lcb_hard_v1_cpp/measurements/program-complexity/post-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc376_g,post-loop-state,cpp,ee8ab188dcf160224430797f69e4b8ac7431dc089761d8a33bac642fcbac05e6,e771241b56114eb53ff611f7bf8d8165db5e7ea694e3d0d176e8fdac059d5afa,sha256:3d989df32a013f793f0661cb5277ae11042ae32fd5f2a654036f41b7af69e2a2,Omega_hat_NativeTrace,51692,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/post-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc376_g,post-loop-state,cpp,ee8ab188dcf160224430797f69e4b8ac7431dc089761d8a33bac642fcbac05e6,e771241b56114eb53ff611f7bf8d8165db5e7ea694e3d0d176e8fdac059d5afa,sha256:3d989df32a013f793f0661cb5277ae11042ae32fd5f2a654036f41b7af69e2a2,Omega_hat_StateSize,1404099,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/post-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc376_g,post-loop-state,cpp,ee8ab188dcf160224430797f69e4b8ac7431dc089761d8a33bac642fcbac05e6,e771241b56114eb53ff611f7bf8d8165db5e7ea694e3d0d176e8fdac059d5afa,sha256:3d989df32a013f793f0661cb5277ae11042ae32fd5f2a654036f41b7af69e2a2,Omega_hat_StateLoad,94599515806,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/post-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc378_g,short-trace-final,cpp,c051658c5e730cba3428946bc35dd053acaf7ed59786a2e1677d97031665a4de,3a33d6c4c7c25c7b6e36f24ad58c15b129804e9fac8d28b82002491983c62ebb,sha256:9a04042b76c3047bcc8ae81ef7d6b9b10bb1d4d489e7a74da0891d0812c94471,Omega_CC,20,=,MEASURED,,cpp-preprocessed-control-flow-v1,cpp-preprocessed-control-flow-v1,Clang 18.1.8 Linux amd64 container,,1,experiments/lcb_hard_v1_cpp/measurements/program-complexity/short-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc378_g,short-trace-final,cpp,c051658c5e730cba3428946bc35dd053acaf7ed59786a2e1677d97031665a4de,3a33d6c4c7c25c7b6e36f24ad58c15b129804e9fac8d28b82002491983c62ebb,sha256:9a04042b76c3047bcc8ae81ef7d6b9b10bb1d4d489e7a74da0891d0812c94471,Omega_hat_NativeTrace,601,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/short-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc378_g,short-trace-final,cpp,c051658c5e730cba3428946bc35dd053acaf7ed59786a2e1677d97031665a4de,3a33d6c4c7c25c7b6e36f24ad58c15b129804e9fac8d28b82002491983c62ebb,sha256:9a04042b76c3047bcc8ae81ef7d6b9b10bb1d4d489e7a74da0891d0812c94471,Omega_hat_StateSize,152,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/short-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc378_g,short-trace-final,cpp,c051658c5e730cba3428946bc35dd053acaf7ed59786a2e1677d97031665a4de,3a33d6c4c7c25c7b6e36f24ad58c15b129804e9fac8d28b82002491983c62ebb,sha256:9a04042b76c3047bcc8ae81ef7d6b9b10bb1d4d489e7a74da0891d0812c94471,Omega_hat_StateLoad,22331,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/short-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc378_g,long-trace-final,cpp,c051658c5e730cba3428946bc35dd053acaf7ed59786a2e1677d97031665a4de,a794487168e09fc73815bed115ee89286b4c3852ff9c8f6f41b4fe79844e7772,sha256:5e8c6134fe8a9db00a29b0c0bdeef38711cfa5465405e2c436b2320c5e3d9336,Omega_CC,20,=,MEASURED,,cpp-preprocessed-control-flow-v1,cpp-preprocessed-control-flow-v1,Clang 18.1.8 Linux amd64 container,,1,experiments/lcb_hard_v1_cpp/measurements/program-complexity/long-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc378_g,long-trace-final,cpp,c051658c5e730cba3428946bc35dd053acaf7ed59786a2e1677d97031665a4de,a794487168e09fc73815bed115ee89286b4c3852ff9c8f6f41b4fe79844e7772,sha256:5e8c6134fe8a9db00a29b0c0bdeef38711cfa5465405e2c436b2320c5e3d9336,Omega_hat_NativeTrace,2776647,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/long-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc378_g,long-trace-final,cpp,c051658c5e730cba3428946bc35dd053acaf7ed59786a2e1677d97031665a4de,a794487168e09fc73815bed115ee89286b4c3852ff9c8f6f41b4fe79844e7772,sha256:5e8c6134fe8a9db00a29b0c0bdeef38711cfa5465405e2c436b2320c5e3d9336,Omega_hat_StateSize,7010,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/long-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc378_g,long-trace-final,cpp,c051658c5e730cba3428946bc35dd053acaf7ed59786a2e1677d97031665a4de,a794487168e09fc73815bed115ee89286b4c3852ff9c8f6f41b4fe79844e7772,sha256:5e8c6134fe8a9db00a29b0c0bdeef38711cfa5465405e2c436b2320c5e3d9336,Omega_hat_StateLoad,735973335,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/long-trace-final/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc378_g,inside-loop-state,cpp,0b5aa32985a481f5211c38cd1bf5b81a3d5ea37dbd70eabe883dc1fe1eea2f40,a794487168e09fc73815bed115ee89286b4c3852ff9c8f6f41b4fe79844e7772,sha256:7071e5961f7af92e8ffb24206762bcc04c97342befd071cac26f52f211d56733,Omega_CC,34,=,MEASURED,,cpp-preprocessed-control-flow-v1,cpp-preprocessed-control-flow-v1,Clang 18.1.8 Linux amd64 container,,1,experiments/lcb_hard_v1_cpp/measurements/program-complexity/inside-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc378_g,inside-loop-state,cpp,0b5aa32985a481f5211c38cd1bf5b81a3d5ea37dbd70eabe883dc1fe1eea2f40,a794487168e09fc73815bed115ee89286b4c3852ff9c8f6f41b4fe79844e7772,sha256:7071e5961f7af92e8ffb24206762bcc04c97342befd071cac26f52f211d56733,Omega_hat_NativeTrace,60279,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/inside-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc378_g,inside-loop-state,cpp,0b5aa32985a481f5211c38cd1bf5b81a3d5ea37dbd70eabe883dc1fe1eea2f40,a794487168e09fc73815bed115ee89286b4c3852ff9c8f6f41b4fe79844e7772,sha256:7071e5961f7af92e8ffb24206762bcc04c97342befd071cac26f52f211d56733,Omega_hat_StateSize,808,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/inside-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc378_g,inside-loop-state,cpp,0b5aa32985a481f5211c38cd1bf5b81a3d5ea37dbd70eabe883dc1fe1eea2f40,a794487168e09fc73815bed115ee89286b4c3852ff9c8f6f41b4fe79844e7772,sha256:7071e5961f7af92e8ffb24206762bcc04c97342befd071cac26f52f211d56733,Omega_hat_StateLoad,2578049,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/inside-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc378_g,post-loop-state,cpp,ce2d05620e3dfa27cf28d196acd37098359fddcc60cb6eca8eb84ba3a376d168,a794487168e09fc73815bed115ee89286b4c3852ff9c8f6f41b4fe79844e7772,sha256:035dd6431be4fbc846b64c7893bd2a29c9c250422b3cb8baed2a0aae3fb10c72,Omega_CC,34,=,MEASURED,,cpp-preprocessed-control-flow-v1,cpp-preprocessed-control-flow-v1,Clang 18.1.8 Linux amd64 container,,1,experiments/lcb_hard_v1_cpp/measurements/program-complexity/post-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc378_g,post-loop-state,cpp,ce2d05620e3dfa27cf28d196acd37098359fddcc60cb6eca8eb84ba3a376d168,a794487168e09fc73815bed115ee89286b4c3852ff9c8f6f41b4fe79844e7772,sha256:035dd6431be4fbc846b64c7893bd2a29c9c250422b3cb8baed2a0aae3fb10c72,Omega_hat_NativeTrace,1543614,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/post-loop-state/cpp/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_cpp,atcoder/abc378_g,post-loop-state,cpp,ce2d05620e3dfa27cf28d196acd37098359fddcc60cb6eca8eb84ba3a376d168,a794487168e09fc73815bed115ee89286b4c3852ff9c8f6f41b4fe79844e7772,sha256:035dd6431be4fbc846b64c7893bd2a29c9c250422b3cb8baed2a0aae3fb10c72,Omega_hat_StateSize,7011,=,MEASURED,,clang-18.1.8-coverage-state-load-v1,clang-18.1.8-coverage-state-load-v1,Clang 18.1.8 Linux amd64 container,clang-18.1.8-coverage-state-load-v1,3,experiments/lcb_hard_v1_cpp/measurements/program-complexity/post-loop-state/cpp/profiles.jsonl
